PC_ID,DIVISION,DEPARTMENT,RETAILER_NAME,RETAILER_SEGMENT,CATEGORY,STYLE,PRODUCT_DESCRIPTION
31590353,Womens,Apparel,Retailer 43,Mass,Jeans,Straight leg,easy straight jeans mid rise waist black wash cream turned up cuff roomy through thigh pair with trainers or boots fabric cotton stretch fibre blend classic pocket styling
31380487,Womens,Apparel,Retailer 10,Innovator,Jeans,Straight leg,classic straight jeans high rise waist clean rinse blue minimal trim button fastening designed for comfort fabric cotton stretch fibre viscose blend classic pocket styling
31846160,Womens,Apparel,Retailer 46,Conservative,Jeans,Flare/bell bottom,bell leg jeans low rise waist stone wash washed black casual staple belt loops softens with wear fabric denim denim classic pocket styling balanced hem shape
31010321,Womens,Apparel,Retailer 21,Mass,Jeans,Slim leg,slim leg jeans high rise waist inlaid blue light blue tapered from knee frayed edge denim you can dress up fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31762136,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,easy straight jeans low rise waist stone wash black work to weekend slim through hip designed for comfort fabric cotton denim blend classic pocket styling
31716301,Womens,Apparel,Retailer 10,Innovator,Jeans,Straight leg,classic straight jeans mid rise waist mid wash cream slim through hip panelled leg holds its shape fabric cotton denim classic pocket styling
31131254,Womens,Apparel,Retailer 2,Mass,Jeans,Carrot / tapered,tapered leg jeans mid rise waist washed grey cream seam detail clean finish holds its shape fabric cotton stretch fibre blend classic pocket styling tapered towards ankle cotton touch
31109558,Womens,Apparel,Retailer 41,Mass,Jeans,Bootcut,bootcut shape jeans mid rise waist inlaid blue dark blue soft hand feel structured denim feel softens with wear fabric cotton denim classic pocket styling balanced hem shape
31761132,Womens,Apparel,Retailer 9,Conservative,Jeans,Carrot / tapered,tapered leg jeans high rise waist dark wash dark blue tapered from knee work to weekend softens with wear fabric cotton stretch fibre blend classic pocket styling tapered towards ankle
31758643,Womens,Apparel,Retailer 9,Conservative,Jeans,Skinny leg,skinny leg jeans high rise waist faded blue black structured denim feel zip fly ideal for casual days fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31706541,Womens,Apparel,Retailer 58,Innovator,Jeans,Straight leg,classic straight jeans high rise waist mid wash dark blue clean finish seam detail wear with a tucked tee fabric cotton stretch fibre polyester blend classic pocket styling
31272490,Womens,Apparel,Retailer 27,Innovator,Jeans,Straight leg,easy straight jeans mid rise waist stone wash off white belt loops subtle fading layer with knitwear fabric cotton stretch fibre blend classic pocket styling
31863176,Womens,Apparel,Retailer 57,Mass,Jeans,Straight leg,classic straight jeans low rise waist light wash mid blue panelled leg roomy through thigh wear with a tucked tee fabric cotton stretch fibre polyester blend classic pocket styling fibre content
31158174,Womens,Apparel,Retailer 2,Mass,Jeans,Bootcut,bootcut leg jeans low rise waist mid wash soft white casual staple belt loops denim you can dress up fabric cotton stretch fibre blend classic pocket styling balanced hem shape
31763479,Womens,Apparel,Retailer 58,Innovator,Jeans,Slim leg,slim fit jeans mid rise waist black wash charcoal seam detail zip fly designed for comfort fabric cotton polyurethane blend classic pocket styling close to the body fit cotton touch
31870870,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,easy straight jeans mid rise waist black wash cream work to weekend work to weekend made for all day wear fabric cotton denim stretch fibre blend classic pocket styling
31797993,Womens,Apparel,Retailer 17,Mass,Jeans,Bootcut,bootcut shape jeans mid rise waist dark wash light blue comfortable drape contrast stitch look made for all day wear fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31866033,Womens,Apparel,Retailer 52,Innovator,Jeans,Slim leg,slim fit jeans mid rise waist mid wash dark blue comfortable drape turned up cuff finished with classic pockets fabric cotton stretch fibre blend classic pocket styling close to the body fit
31144814,Womens,Apparel,Retailer 62,Mass,Jeans,Skinny leg,skinny leg jeans high rise waist stone wash blue roomy through thigh zip fly easy to style fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit cotton touch
31354931,Womens,Apparel,Retailer 11,Mass,Jeans,Flare/bell bottom,bell leg jeans mid rise waist clean rinse grey structured denim feel seam detail softens with wear fabric cotton denim stretch fibre blend classic pocket styling balanced hem shape fibre content
31472953,Womens,Apparel,Retailer 23,Mass,Jeans,Straight leg,easy straight jeans high rise waist mid wash charcoal front pocket shaping structured denim feel versatile wardrobe piece fabric cotton stretch fibre blend classic pocket styling
31988622,Womens,Apparel,Retailer 31,Innovator,Jeans,Wide leg (incl. baggy),baggy wide leg jeans low rise waist ink wash indigo panelled leg casual staple wear with a tucked tee fabric cotton denim polyurethane blend classic pocket styling relaxed through seat and thigh
31389643,Womens,Apparel,Retailer 5,Conservative,Jeans,,denim jeans low rise waist mid wash sand day to night comfortable drape pair with trainers or boots fabric cotton stretch fibre polyester blend classic pocket styling
31561959,Womens,Apparel,Retailer 58,Innovator,Jeans,Skinny leg,close fit leg jeans high rise waist inlaid blue ecru straight through leg back pocket shaping style with a crisp shirt fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31893558,Womens,Apparel,Retailer 17,Mass,Jeans,Skinny leg,skinny leg jeans high rise waist faded blue off white everyday denim structured denim feel goes with oversized blazer fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit materials focus
31382389,Womens,Apparel,Retailer 62,Mass,Jeans,Straight leg,classic straight jeans low rise waist black wash sand roomy through thigh subtle fading easy to style fabric cotton denim blend classic pocket styling
31610103,Womens,Apparel,Retailer 9,Conservative,Jeans,Wide leg (incl. baggy),wide leg jeans mid rise waist inlaid blue grey straight through leg work to weekend style with a crisp shirt fabric cotton stretch fibre blend classic pocket styling relaxed through seat and thigh
31929241,Womens,Apparel,Retailer 63,Conservative,Jeans,Bootcut,bootcut shape jeans mid rise waist light wash soft white soft hand feel wide through leg layer with knitwear fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31478425,Womens,Apparel,Retailer 64,Innovator,Jeans,Slim leg,streamlined leg jeans high rise waist stone wash soft white tapered from knee seam detail ideal for casual days fabric cotton polyurethane blend classic pocket styling close to the body fit
31327558,Womens,Apparel,Retailer 2,Mass,Jeans,Flare/bell bottom,flare leg jeans high rise waist light wash cream back pocket shaping slim through hip versatile wardrobe piece fabric viscose denim classic pocket styling balanced hem shape
31476442,Womens,Apparel,Retailer 24,Conservative,Jeans,Slim leg,streamlined leg jeans mid rise waist inlaid blue cream turned up cuff frayed edge designed for comfort fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit fibre content
31261337,Womens,Apparel,Retailer 57,Mass,Jeans,Flare/bell bottom,flare leg jeans low rise waist inlaid blue cream shaped waist comfortable drape softens with wear fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31007780,Womens,Apparel,Retailer 7,Innovator,Jeans,Relaxed/loose,slouchy fit jeans mid rise waist stone wash mid blue structured denim feel everyday denim wear with a tucked tee fabric cotton viscose blend classic pocket styling relaxed through seat and thigh
31460288,Womens,Apparel,Retailer 5,Conservative,Jeans,Skinny leg,skinny fit jeans high rise waist faded blue sand comfortable drape minimal trim holds its shape fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit cotton touch
31259246,Womens,Apparel,Retailer 43,Mass,Jeans,Wide leg (incl. baggy),baggy wide leg jeans low rise waist washed grey sand wide through leg raw hem denim you can dress up fabric cotton stretch fibre polyester blend classic pocket styling relaxed through seat and thigh fibre content
31620722,Womens,Apparel,Retailer 41,Mass,Jeans,Skinny leg,skinny fit jeans high rise waist black wash mid blue raw hem button fastening ideal for casual days fabric cotton stretch fibre blend classic pocket styling close to the body fit
31455240,Womens,Apparel,Retailer 24,Conservative,Jeans,Slim leg,slim fit jeans high rise waist clean rinse blue clean finish zip fly goes with oversized blazer fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit made with in mind
31816213,Womens,Apparel,Retailer 65,Mass,Jeans,Slim leg,slim leg jeans mid rise waist mid wash washed black minimal trim turned up cuff goes with oversized blazer fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31019724,Womens,Apparel,Retailer 57,Mass,Jeans,Wide leg (incl. baggy),full leg jeans mid rise waist inlaid blue charcoal clean finish clean finish pair with trainers or boots fabric denim denim classic pocket styling relaxed through seat and thigh
31562775,Womens,Apparel,Retailer 58,Innovator,Jeans,Slim leg,slim leg jeans high rise waist inlaid blue indigo tapered from knee zip fly holds its shape fabric stretch fibre polyester polyurethane blend classic pocket styling close to the body fit sustainable materials focus
31633370,Womens,Apparel,Retailer 34,Innovator,Jeans,Straight leg,straight leg jeans low rise waist faded blue charcoal soft hand feel back pocket shaping style with a crisp shirt fabric cotton stretch fibre blend classic pocket styling
31826666,Womens,Apparel,Retailer 66,Conservative,Jeans,Wide leg (incl. baggy),baggy wide leg jeans high rise waist inlaid blue cream front pocket shaping comfortable drape wear with a tucked tee fabric mixed fibres denim classic pocket styling relaxed through seat and thigh
31781388,Womens,Apparel,Retailer 1,Innovator,Jeans,Straight leg,classic straight jeans high rise waist inlaid blue soft white clean finish contrast stitch look denim you can dress up fabric denim denim classic pocket styling
31598310,Womens,Apparel,Retailer 11,Mass,Jeans,Wide leg (incl. baggy),full leg jeans low rise waist black wash dark blue straight through leg straight through leg designed for comfort fabric cotton denim classic pocket styling relaxed through seat and thigh
31527282,Womens,Apparel,Retailer 11,Mass,Jeans,Slim leg,slim leg jeans low rise waist clean rinse light blue turned up cuff front pocket shaping style with a crisp shirt fabric cotton denim stretch fibre blend classic pocket styling close to the body fit
31801494,Womens,Apparel,Retailer 11,Mass,Jeans,Bootcut,bootcut leg jeans high rise waist clean rinse black non stretch feel back pocket shaping goes with oversized blazer fabric polyurethane denim classic pocket styling balanced hem shape
31173827,Womens,Apparel,Retailer 11,Mass,Jeans,Wide leg (incl. baggy),wide leg jeans low rise waist stone wash blue zip fly panelled leg style with a crisp shirt fabric cotton denim blend classic pocket styling relaxed through seat and thigh
31625264,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,classic straight jeans mid rise waist inlaid blue mid blue belt loops stretch comfort finished with classic pockets fabric cotton stretch fibre blend classic pocket styling
31635141,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,easy straight jeans mid rise waist mid wash washed black everyday denim raw hem easy to style fabric cotton denim blend classic pocket styling
31212698,Womens,Apparel,Retailer 64,Innovator,Jeans,,denim jeans low rise waist inlaid blue indigo comfortable drape wide through leg softens with wear fabric denim denim classic pocket styling
31478011,Womens,Apparel,Retailer 11,Mass,Jeans,Skinny leg,skinny fit jeans mid rise waist dark wash off white easy movement casual staple easy to style fabric cotton denim stretch fibre blend classic pocket styling close to the body fit materials focus
31278584,Womens,Apparel,Retailer 66,Conservative,Jeans,Bootcut,bootcut leg jeans low rise waist inlaid blue washed black easy movement clean finish goes with oversized blazer fabric denim denim classic pocket styling balanced hem shape
31792556,Womens,Apparel,Retailer 11,Mass,Jeans,Bootcut,slight bootcut jeans mid rise waist washed grey black zip fly tapered from knee pair with trainers or boots fabric cotton denim stretch fibre blend classic pocket styling balanced hem shape
31851149,Womens,Apparel,Retailer 8,Conservative,Jeans,Straight leg,classic straight jeans mid rise waist clean rinse ecru non stretch feel stretch comfort softens with wear fabric cotton denim classic pocket styling
31201657,Womens,Apparel,Retailer 58,Innovator,Jeans,Bootcut,slight bootcut jeans low rise waist inlaid blue indigo seam detail tapered from knee ideal for casual days fabric cotton polyurethane blend classic pocket styling balanced hem shape
31631558,Womens,Apparel,Retailer 58,Innovator,Jeans,Flare/bell bottom,flare leg jeans high rise waist black wash indigo day to night roomy through thigh style with a crisp shirt fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape cotton touch
31018137,Womens,Apparel,Retailer 64,Innovator,Jeans,Straight leg,straight leg jeans low rise waist inlaid blue blue slim through hip shaped waist style with a crisp shirt fabric denim denim classic pocket styling
31544124,Womens,Apparel,Retailer 9,Conservative,Jeans,Wide leg (incl. baggy),baggy wide leg jeans high rise waist dark wash ecru subtle fading panelled leg pair with trainers or boots fabric denim fabric classic pocket styling relaxed through seat and thigh wash process
31314769,Womens,Apparel,Retailer 43,Mass,Jeans,Skinny leg,skinny leg jeans mid rise waist dark wash blue clean finish minimal trim denim you can dress up fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit cotton touch
31353773,Womens,Apparel,Retailer 58,Innovator,Jeans,Straight leg,classic straight jeans mid rise waist black wash grey soft hand feel casual staple easy to style fabric denim denim classic pocket styling
31407136,Womens,Apparel,Retailer 57,Mass,Jeans,Wide leg (incl. baggy),full leg jeans low rise waist light wash grey zip fly non stretch feel versatile wardrobe piece fabric cotton stretch fibre micromodal blend classic pocket styling relaxed through seat and thigh materials focus
31413733,Womens,Apparel,Retailer 62,Mass,Jeans,Slim leg,slim fit jeans mid rise waist clean rinse off white subtle fading wide through leg pair with trainers or boots fabric denim denim classic pocket styling close to the body fit materials focus
31898826,Womens,Apparel,Retailer 17,Mass,Jeans,Flare/bell bottom,bell leg jeans low rise waist light wash off white roomy through thigh shaped waist softens with wear fabric cotton denim blend classic pocket styling balanced hem shape
31165286,Womens,Apparel,Retailer 3,Mass,Jeans,Wide leg (incl. baggy),full leg jeans mid rise waist clean rinse black belt loops stretch comfort denim you can dress up fabric cotton stretch fibre viscose blend classic pocket styling relaxed through seat and thigh cotton touch
31001873,Womens,Apparel,Retailer 21,Mass,Jeans,Bootcut,bootcut shape jeans mid rise waist stone wash cream slim through hip button fastening goes with oversized blazer fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape fibre content
31723270,Womens,Apparel,Retailer 41,Mass,Jeans,Flare/bell bottom,flare leg jeans mid rise waist mid wash ecru back pocket shaping shaped waist goes with oversized blazer fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31623153,Womens,Apparel,Retailer 57,Mass,Jeans,Straight leg,easy straight jeans high rise waist mid wash washed black seam detail tapered from knee wear with a tucked tee fabric denim denim classic pocket styling materials focus
31254800,Womens,Apparel,Retailer 11,Mass,Jeans,,high rise waist faded blue soft white day to night panelled leg layer with knitwear fabric mixed fibres denim classic pocket styling
31803563,Womens,Apparel,Retailer 17,Mass,Jeans,Relaxed/loose,slouchy fit jeans low rise waist inlaid blue washed black slim through hip stretch comfort easy to style fabric cotton stretch fibre polyester blend classic pocket styling relaxed through seat and thigh made with in mind
31699487,Womens,Apparel,Retailer 58,Innovator,Jeans,Straight leg,easy straight jeans mid rise waist light wash ecru wide through leg button fastening easy to style fabric denim denim classic pocket styling
31218879,Womens,Apparel,Retailer 29,Mass,Jeans,Skinny leg,close fit leg jeans low rise waist light wash grey belt loops soft hand feel wear with a tucked tee fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31217651,Womens,Apparel,Retailer 14,Innovator,Jeans,Straight leg,easy straight jeans mid rise waist stone wash soft white shaped waist non stretch feel style with a crisp shirt fabric denim denim classic pocket styling
31134960,Womens,Apparel,Retailer 21,Mass,Jeans,Slim leg,streamlined leg jeans mid rise waist dark wash light blue shaped waist shaped waist layer with knitwear fabric cotton stretch fibre plastic blend classic pocket styling close to the body fit cotton touch
31726311,Womens,Apparel,Retailer 33,Mass,Jeans,Jegging,pull on fit jeans mid rise waist mid wash cream frayed edge button fastening denim you can dress up fabric cotton stretch fibre blend classic pocket styling pull on waistband
31438616,Womens,Apparel,Retailer 58,Innovator,Jeans,Wide leg (incl. baggy),full leg jeans high rise waist clean rinse mid blue easy movement front pocket shaping made for all day wear fabric cotton stretch fibre blend classic pocket styling relaxed through seat and thigh
31217593,Womens,Apparel,Retailer 66,Conservative,Jeans,Slim leg,streamlined leg jeans mid rise waist dark wash light blue tapered from knee belt loops made for all day wear fabric cotton denim classic pocket styling close to the body fit
31814555,Womens,Apparel,Retailer 50,Mass,Jeans,Skinny leg,close fit leg jeans high rise waist stone wash blue raw hem frayed edge wear with a tucked tee fabric cotton stretch fibre blend classic pocket styling close to the body fit
31660511,Womens,Apparel,Retailer 12,Innovator,Jeans,Skinny leg,skinny fit jeans high rise waist stone wash charcoal soft hand feel turned up cuff layer with knitwear fabric cotton stretch fibre blend classic pocket styling close to the body fit
31190431,Womens,Apparel,Retailer 67,Mass,Jeans,Wide leg (incl. baggy),full leg jeans low rise waist stone wash grey shaped waist easy movement layer with knitwear fabric cotton denim blend classic pocket styling relaxed through seat and thigh
31699561,Womens,Apparel,Retailer 58,Innovator,Jeans,Straight leg,classic straight jeans low rise waist black wash sand stretch comfort structured denim feel designed for comfort fabric cotton stretch fibre polyester blend classic pocket styling
31620120,Womens,Apparel,Retailer 12,Innovator,Jeans,Wide leg (incl. baggy),full leg jeans low rise waist mid wash charcoal straight through leg contrast stitch look versatile wardrobe piece fabric cotton denim classic pocket styling relaxed through seat and thigh
31770005,Womens,Apparel,Retailer 38,Mass,Jeans,Skinny leg,skinny leg jeans mid rise waist mid wash dark blue turned up cuff tapered from knee denim you can dress up fabric cotton stretch fibre blend classic pocket styling close to the body fit
31148166,Womens,Apparel,Retailer 58,Innovator,Jeans,Slim leg,slim fit jeans high rise waist dark wash soft white contrast stitch look everyday denim layer with knitwear fabric cotton polyurethane blend classic pocket styling close to the body fit
31763318,Womens,Apparel,Retailer 43,Mass,Jeans,Relaxed/loose,slouchy fit jeans high rise waist mid wash ecru straight through leg work to weekend designed for comfort fabric cotton viscose blend classic pocket styling relaxed through seat and thigh
31723892,Womens,Apparel,Retailer 3,Mass,Jeans,Skinny leg,skinny leg jeans high rise waist clean rinse ecru button fastening easy movement designed for comfort fabric cotton denim stretch fibre blend classic pocket styling close to the body fit cotton touch
31117751,Womens,Apparel,Retailer 68,Conservative,Jeans,Bootcut,bootcut shape jeans high rise waist dark wash light blue subtle fading subtle fading wear with a tucked tee fabric cotton stretch fibre viscose blend classic pocket styling balanced hem shape
31541738,Womens,Apparel,Retailer 41,Mass,Jeans,Flare/bell bottom,flared hem jeans mid rise waist faded blue off white slim through hip soft hand feel easy to style fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape cotton touch
31561830,Womens,Apparel,Retailer 8,Conservative,Jeans,Bootcut,bootcut leg jeans mid rise waist ink wash washed black back pocket shaping turned up cuff made for all day wear fabric cotton polyester blend classic pocket styling balanced hem shape
31616222,Womens,Apparel,Retailer 25,Innovator,Jeans,Skinny leg,skinny fit jeans high rise waist black wash blue seam detail structured denim feel softens with wear fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit organic cotton touch
31870108,Womens,Apparel,Retailer 2,Mass,Jeans,Skinny leg,close fit leg jeans high rise waist dark wash light blue panelled leg back pocket shaping ideal for casual days fabric cotton stretch fibre blend classic pocket styling close to the body fit
31736606,Womens,Apparel,Retailer 58,Innovator,Jeans,,denim jeans low rise waist dark wash soft white easy movement roomy through thigh pair with trainers or boots fabric cotton stretch fibre polyester blend classic pocket styling cotton touch
31877310,Womens,Apparel,Retailer 21,Mass,Jeans,Bootcut,slight bootcut jeans high rise waist black wash cream minimal trim back pocket shaping goes with oversized blazer fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31287756,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,easy straight jeans high rise waist clean rinse blue minimal trim back pocket shaping wear with a tucked tee fabric cotton denim classic pocket styling
31455674,Womens,Apparel,Retailer 27,Innovator,Jeans,Wide leg (incl. baggy),baggy wide leg jeans low rise waist stone wash mid blue comfortable drape frayed edge designed for comfort fabric denim denim classic pocket styling relaxed through seat and thigh
31808639,Womens,Apparel,Retailer 62,Mass,Jeans,Slim leg,slim leg jeans low rise waist black wash dark blue shaped waist easy movement wear with a tucked tee fabric cotton stretch fibre blend classic pocket styling close to the body fit
31740518,Womens,Apparel,Retailer 11,Mass,Jeans,Skinny leg,skinny fit jeans mid rise waist ink wash charcoal front pocket shaping panelled leg wear with a tucked tee fabric cotton stretch fibre viscose blend classic pocket styling close to the body fit
31109252,Womens,Apparel,Retailer 14,Innovator,Jeans,Bootcut,slight bootcut jeans high rise waist light wash sand clean finish stretch comfort easy to style fabric cotton denim classic pocket styling balanced hem shape
31718345,Womens,Apparel,Retailer 46,Conservative,Jeans,Jegging,jegging fit jeans low rise waist washed grey black clean finish work to weekend holds its shape fabric denim denim classic pocket styling pull on waistband
31511831,Womens,Apparel,Retailer 66,Conservative,Jeans,Jegging,jegging fit jeans high rise waist dark wash blue button fastening day to night designed for comfort fabric cotton denim classic pocket styling pull on waistband
31680134,Womens,Apparel,Retailer 23,Mass,Jeans,Skinny leg,close fit leg jeans high rise waist black wash indigo subtle fading comfortable drape holds its shape fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit cotton touch
31449198,Womens,Apparel,Retailer 12,Innovator,Jeans,Straight leg,easy straight jeans high rise waist washed grey off white minimal trim belt loops easy to style fabric cotton denim classic pocket styling
31950933,Womens,Apparel,Retailer 12,Innovator,Jeans,Relaxed/loose,slouchy fit jeans low rise waist black wash ecru seam detail casual staple finished with classic pockets fabric cotton denim classic pocket styling relaxed through seat and thigh
31737029,Womens,Apparel,Retailer 58,Innovator,Jeans,Wide leg (incl. baggy),wide leg jeans high rise waist inlaid blue dark blue seam detail everyday denim softens with wear fabric denim denim classic pocket styling relaxed through seat and thigh
31841366,Womens,Apparel,Retailer 9,Conservative,Jeans,Skinny leg,skinny fit jeans low rise waist inlaid blue washed black button fastening panelled leg goes with oversized blazer fabric cotton stretch fibre blend classic pocket styling close to the body fit
31451013,Womens,Apparel,Retailer 58,Innovator,Jeans,Flare/bell bottom,bell leg jeans mid rise waist stone wash sand panelled leg front pocket shaping ideal for casual days fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape organic cotton touch
31979860,Womens,Apparel,Retailer 21,Mass,Jeans,Skinny leg,skinny fit jeans high rise waist washed grey off white comfortable drape turned up cuff ideal for casual days fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31637277,Womens,Apparel,Retailer 27,Innovator,Jeans,Straight leg,classic straight jeans mid rise waist faded blue blue day to night roomy through thigh easy to style fabric cotton polyurethane blend classic pocket styling
31678487,Womens,Apparel,Retailer 57,Mass,Jeans,Bootcut,slight bootcut jeans mid rise waist light wash sand subtle fading tapered from knee ideal for casual days fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31458489,Womens,Apparel,Retailer 11,Mass,Jeans,Carrot / tapered,tapered leg jeans low rise waist dark wash sand clean finish raw hem goes with oversized blazer fabric cotton denim stretch fibre blend classic pocket styling tapered towards ankle cotton touch
31470726,Womens,Apparel,Retailer 6,Mass,Jeans,Skinny leg,close fit leg jeans high rise waist dark wash charcoal roomy through thigh raw hem finished with classic pockets fabric cotton polyester blend classic pocket styling close to the body fit
31843699,Womens,Apparel,Retailer 9,Conservative,Jeans,Wide leg (incl. baggy),baggy wide leg jeans high rise waist clean rinse washed black clean finish frayed edge softens with wear fabric cotton denim classic pocket styling relaxed through seat and thigh
31804900,Womens,Apparel,Retailer 23,Mass,Jeans,Skinny leg,skinny fit jeans high rise waist ink wash sand minimal trim minimal trim pair with trainers or boots fabric cotton denim stretch fibre blend classic pocket styling close to the body fit cotton touch
31580656,Womens,Apparel,Retailer 6,Mass,Jeans,Skinny leg,skinny leg jeans mid rise waist ink wash charcoal stretch comfort tapered from knee ideal for casual days fabric denim denim classic pocket styling close to the body fit
31302893,Womens,Apparel,Retailer 11,Mass,Jeans,Wide leg (incl. baggy),baggy wide leg jeans high rise waist black wash mid blue front pocket shaping panelled leg designed for comfort fabric cotton denim polyester blend classic pocket styling relaxed through seat and thigh
31092726,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,straight leg jeans low rise waist clean rinse mid blue turned up cuff stretch comfort layer with knitwear fabric cotton denim classic pocket styling
31734015,Womens,Apparel,Retailer 27,Innovator,Jeans,Slim leg,streamlined leg jeans low rise waist faded blue grey soft hand feel comfortable drape versatile wardrobe piece fabric denim denim classic pocket styling close to the body fit
31810322,Womens,Apparel,Retailer 11,Mass,Jeans,Bootcut,slight bootcut jeans low rise waist clean rinse light blue roomy through thigh everyday denim goes with oversized blazer fabric cotton denim blend classic pocket styling balanced hem shape
31696440,Womens,Apparel,Retailer 11,Mass,Jeans,Skinny leg,skinny fit jeans high rise waist mid wash blue tapered from knee structured denim feel style with a crisp shirt fabric cotton stretch fibre blend classic pocket styling close to the body fit
31878793,Womens,Apparel,Retailer 11,Mass,Jeans,Skinny leg,skinny fit jeans mid rise waist inlaid blue black work to weekend clean finish wear with a tucked tee fabric cotton denim stretch fibre blend classic pocket styling close to the body fit cotton touch
31199921,Womens,Apparel,Retailer 11,Mass,Jeans,Skinny leg,close fit leg jeans mid rise waist stone wash ecru non stretch feel button fastening denim you can dress up fabric cotton stretch fibre blend classic pocket styling close to the body fit
31851165,Womens,Apparel,Retailer 8,Conservative,Jeans,Straight leg,classic straight jeans low rise waist inlaid blue cream turned up cuff subtle fading ideal for casual days fabric stretch fibre polyester blend classic pocket styling fibre content
31648019,Womens,Apparel,Retailer 1,Innovator,Jeans,Flare/bell bottom,flare leg jeans mid rise waist light wash light blue casual staple minimal trim versatile wardrobe piece fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31527699,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,straight leg jeans low rise waist faded blue light blue straight through leg shaped waist ideal for casual days fabric cotton denim stretch fibre blend classic pocket styling fibre content
31174133,Womens,Apparel,Retailer 11,Mass,Jeans,Straight leg,classic straight jeans low rise waist faded blue charcoal minimal trim button fastening style with a crisp shirt fabric cotton denim stretch fibre blend classic pocket styling cotton touch
31468549,Womens,Apparel,Retailer 69,Mass,Jeans,Straight leg,straight leg jeans low rise waist inlaid blue soft white turned up cuff panelled leg finished with classic pockets fabric cotton stretch fibre polyester blend classic pocket styling
31582908,Womens,Apparel,Retailer 58,Innovator,Jeans,Relaxed/loose,relaxed leg jeans high rise waist washed grey dark blue panelled leg casual staple layer with knitwear fabric cotton denim classic pocket styling relaxed through seat and thigh
31741379,Womens,Apparel,Retailer 11,Mass,Jeans,Bootcut,bootcut shape jeans high rise waist stone wash grey front pocket shaping button fastening style with a crisp shirt fabric cotton denim stretch fibre blend classic pocket styling balanced hem shape
31140882,Womens,Apparel,Retailer 14,Innovator,Jeans,,mid rise waist mid wash light blue tapered from knee straight through leg finished with classic pockets fabric cotton denim classic pocket styling
31580473,Womens,Apparel,Retailer 8,Conservative,Jeans,Slim leg,slim leg jeans low rise waist faded blue off white contrast stitch look wide through leg style with a crisp shirt fabric cotton stretch fibre polyester blend classic pocket styling close to the body fit
31255976,Womens,Apparel,Retailer 14,Innovator,Jeans,Flare/bell bottom,flared hem jeans mid rise waist mid wash blue soft hand feel non stretch feel easy to style fabric cotton stretch fibre blend classic pocket styling balanced hem shape
31981091,Womens,Apparel,Retailer 58,Innovator,Jeans,Bootcut,slight bootcut jeans low rise waist mid wash soft white minimal trim front pocket shaping denim you can dress up fabric cotton stretch fibre polyester blend classic pocket styling balanced hem shape
31820260,Womens,Apparel,Retailer 8,Conservative,Jeans,Bootcut,slight bootcut jeans high rise waist inlaid blue grey non stretch feel non stretch feel holds its shape fabric cotton stretch fibre blend classic pocket styling balanced hem shape
31815974,Womens,Apparel,Retailer 1,Innovator,Jeans,Wide leg (incl. baggy),wide leg jeans mid rise waist washed grey sand straight through leg zip fly layer with knitwear fabric cotton stretch fibre blend classic pocket styling relaxed through seat and thigh
