WEEK_START_DATE,PC_ID,ORIGINAL_PRICE,PRODUCT_INSTOCK,PRODUCT_OUT_OF_STOCK,PRODUCT_NEW_IN,PRODUCT_MARKDOWN,WEEKLY_AVERAGE_PRICE,WEEKLY_AVERAGE_MARKDOWN_PRICE,AVG_MARKDOWN_DIFFERENCE
20240303,31846160,42,0,1,0,1,35,35,7
20240303,31005867,42,1,0,0,0,42,,
20240303,31719995,37,0,1,0,0,37,,
20240303,31576318,85,0,1,0,1,25.84857143,15.99,69.01
20240303,31740518,386,0,1,0,1,382.5,382.5,3.5
20240303,31250028,36.99,1,0,0,0,38.70428571,,
20240303,31761132,89.99,1,0,0,0,89.99,,
20240303,31770005,45,1,0,1,0,45,,
20240303,31489862,20,0,1,0,1,19.99,19.99,0.01
20240303,31451013,255,0,1,0,1,96.97,96.97,158.03
20240303,31378808,36,0,1,0,1,10,10,26
20240303,31881624,249,0,1,0,0,249,,
20240303,31625264,297,1,0,0,1,283,283,14
20240303,31929638,128,0,1,0,0,128,,
20240303,31781388,575,1,0,1,0,575,,
20240303,31392155,20,1,0,0,0,20,,
20240303,31967503,358,0,1,0,1,136,136,222
20240303,31737585,268,1,0,0,0,268,,
20240303,31506245,205,0,1,0,1,143.5,143.5,61.5
20240303,31438616,345,1,0,0,0,345,,
20240303,31670317,43,0,1,0,1,30,30,13
20240303,31953409,33,1,0,0,0,33,,
20240303,31505440,150,0,1,0,1,88,88,62
20240303,31487289,490,1,0,0,1,245,245,245
20240303,31014310,28,1,0,0,0,28,,
20240303,31631558,69,1,0,0,0,69,,
20240303,31721252,40,1,0,0,0,40,,
20240303,31706541,74,0,1,0,0,74,,
20240303,31887032,25.99,0,1,0,1,16,16,9.99
20240303,31224240,39.99,0,1,0,1,18,18,21.99
20240303,31780820,99,1,0,1,0,99,,
20240303,31721964,18,0,1,0,0,22,,
20240303,31660511,19.99,0,1,0,1,12,12,7.99
20240303,31716301,158,0,1,0,0,158,,
20240303,31322952,79,1,0,0,0,79,,
20240303,31441540,69.5,1,0,0,1,62.3675,59.99,9.51
20240303,31413733,128,1,0,0,0,128,,
20240303,31117751,129,0,1,0,1,99.88,99.88,29.12
20240303,31673248,38,0,1,0,1,15.5,15.5,22.5
20240303,31455674,385,0,1,0,1,231,231,154
20240303,31858334,52,0,1,0,0,52,,
20240303,31757712,254,1,0,0,1,261.6666667,253,1
20240303,31633370,49.99,1,0,0,0,49.99,,
20240303,31715504,75,0,1,0,0,75,,
20240303,31758241,79.99,1,0,0,0,79.99,,
20240303,31595745,238,0,1,0,1,172,172,66
20240303,31851149,45,1,0,0,0,55,,
20240303,31201992,200,0,1,0,0,200,,
20240303,31758556,35.11,1,0,0,0,35.11,,
20240303,31694283,239,1,0,0,0,239,,
20240303,31355912,15,0,1,0,1,10,10,5
20240303,31194479,249,1,0,0,1,251,243,6
20240303,31758643,79.99,1,0,0,0,79.99,,
20240303,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20240303,31531030,27,0,1,0,1,14,14,13
20240303,31380487,265,0,1,0,0,265,,
20240303,31715536,696,1,0,0,1,679,679,17
20240303,31699561,295,1,0,0,0,295,,
20240303,31988575,735,0,1,0,1,367.5,367.5,367.5
20240303,31511831,49.5,1,0,0,0,49.5,,
20240303,31736606,88,1,0,0,0,88,,
20240303,31723270,19.99,1,0,0,0,19.99,,
20240303,31033927,76,0,1,0,1,34.2,34.2,41.8
20240303,31718345,26.99,1,0,0,0,26.99,,
20240225,31201657,255,1,0,0,0,255,,
20240225,31749670,78,0,1,0,1,51,51,27
20240225,31332223,88.2,0,1,0,1,35,35,53.2
20240225,31983212,16.5,1,0,0,1,13,13,3.5
20240225,31014310,28,1,0,0,0,28,,
20240225,31595745,238,0,1,0,1,172,172,66
20240225,31322952,79,1,0,0,0,79,,
20240225,31468656,25.99,0,1,0,1,14,14,11.99
20240225,31624468,35.99,1,0,0,0,35.99,,
20240225,31716301,158,0,1,0,0,158,,
20240225,31846160,42,0,1,0,1,35,35,7
20240225,31430264,270,1,0,0,0,270,,
20240225,31887032,25.99,0,1,0,1,16,16,9.99
20240225,31699561,295,1,0,0,0,295,,
20240225,31194479,249,1,0,0,0,251,,
20240225,31877310,36.24,1,0,0,1,34.15142857,31.02,5.22
20240225,31040253,220,1,0,0,0,220,,
20240225,31005867,42,1,0,0,0,42,,
20240225,31699487,235,1,0,0,0,235,,
20240225,31718345,26.99,1,0,0,0,26.99,,
20240225,31953409,33,1,0,0,0,33,,
20240225,31566763,36.99,1,0,0,1,35,35,1.99
20240225,31814555,59,0,1,0,0,59,,
20240225,31616222,70,0,1,0,1,31,31,39
20240225,31858334,52,0,1,0,0,52,,
20240225,31489862,20,0,1,0,1,19.99,19.99,0.01
20240225,31254800,463,0,1,0,1,347,347,116
20240225,31253043,98,1,0,0,0,98,,
20240225,31294989,218,0,1,0,1,103,103,115
20240225,31752683,20.8,0,1,1,0,20.9,,
20240225,31625264,297,1,0,0,1,283,283,14
20240225,31250028,36.99,1,0,0,0,38.27571429,,
20240225,31758643,79.99,1,0,0,0,79.99,,
20240225,31708476,40,1,0,0,1,37.13714286,34.99,5.01
20240225,31941384,158,0,1,0,1,89,89,69
20240225,31989399,139,1,0,0,0,139,,
20240225,31541979,297,1,0,0,1,247,247,50
20240225,31610103,164.99,0,1,0,1,122,122,42.99
20240225,31761132,89.99,1,0,0,0,89.99,,
20240225,31569482,30,0,1,0,0,30,,
20240225,31541738,21.99,1,0,0,0,21.99,,
20240225,31706541,74,0,1,0,0,74,,
20240225,31841366,119,0,1,0,0,119,,
20240225,31327558,135,1,0,0,1,58,58,77
20240225,31670317,43,0,1,0,1,30,30,13
20240225,31396080,350,0,1,0,1,325,325,25
20240225,31707405,38,1,0,0,0,40,,
20240225,31625703,45,0,1,0,0,89.95,,
20240225,31224240,39.99,0,1,0,1,18,18,21.99
20240225,31505440,150,0,1,0,1,88,88,62
20240225,31148166,225,1,0,0,0,225,,
20240225,31807570,35.99,0,1,0,1,17.99,17.99,18
20240225,31109252,198,0,1,0,1,74.24,74.24,123.76
20240225,31859162,49.99,0,1,0,0,49.99,,
20240225,31721252,40,1,0,0,0,40,,
20240225,31721964,18,0,1,0,0,22,,
20240225,31974582,59.9,0,1,0,1,32.99,32.99,26.91
20240225,31310680,128,0,1,0,0,128,,
20240225,31217651,340,1,0,0,1,101.99,101.99,238.01
20240225,31511831,49.5,0,1,0,0,49.5,,
20240225,31996292,58.99,1,0,0,0,58.99,,
20240225,31708477,40,0,1,0,1,37.13714286,34.99,5.01
20240225,31732391,220,1,0,0,0,220,,
20240225,31929638,128,0,1,0,0,128,,
20240225,31013654,238,0,1,0,1,174.5,111,127
20240225,31235643,89,1,0,0,1,89,79,10
20240225,31079528,32,0,1,0,1,3.8,3.8,28.2
20240225,31525548,109.99,0,1,0,0,129.99,,
20240225,31979860,25.2,1,0,0,1,12.74,12.74,12.46
20240225,31151938,20,0,1,0,1,4,4,16
20240225,31763479,225,1,0,0,0,235,,
20240225,31449198,46.9,0,1,0,1,25.79,25.79,21.11
20240225,31456604,295,1,0,0,0,295,,
20240225,31018137,1120,1,0,0,0,1120,,
20240225,31723270,19.99,1,0,0,0,19.99,,
20240225,31576318,85,0,1,0,1,15.99,15.99,69.01
20240225,31988575,735,0,1,0,1,367.5,367.5,367.5
20240225,31797993,198,0,1,0,0,198,,
20240225,31635141,359,1,0,0,1,354,354,5
20240225,31620120,25.99,0,1,0,1,15.75,15.75,10.24
20240225,31574813,58,0,1,0,1,26.68,26.68,31.32
20240225,31506245,205,0,1,0,1,143.5,143.5,61.5
20240225,31145150,48,0,1,0,1,46.97142857,40.8,7.2
20240225,31441540,69.5,1,0,0,1,67.1225,59.99,9.51
20240225,31227806,32.99,1,0,0,1,8.8,8.8,24.19
20240225,31443235,315,0,1,0,1,115.5,115.5,199.5
20240225,31441028,360,1,0,0,0,360,,
20240225,31811802,20,1,0,0,1,16,16,4
20240225,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20240225,31392155,20,1,0,0,1,19.5,18.25,1.75
20240225,31808639,79.99,0,1,0,0,79.99,,
20240225,31796655,19.99,0,1,0,1,15.99,13.41857143,6.571428571
20240225,31737029,990,0,1,0,1,594,594,396
20240225,31774856,34.99,1,0,0,0,34.99,,
20240225,31792424,28,0,1,0,1,8,8,20
20240225,31201992,200,0,1,0,0,200,,
20240225,31532667,295,1,0,0,0,295,,
20240225,31715504,75,0,1,0,0,75,,
20240225,31487289,490,1,0,0,1,245,245,245
20240225,31719995,37,0,1,0,0,37,,
20240225,31851149,45,1,0,0,0,55,,
20240225,31977369,148,1,0,0,0,148,,
20240225,31726311,20.8,1,0,1,0,20.8,,
20240225,31644169,98,0,1,0,0,98,,
20240225,31354931,735,1,0,0,0,735,,
20240225,31993946,52,1,0,0,1,36,36,16
20240225,31117751,129,0,1,0,1,99.88,99.88,29.12
20240225,31413733,128,1,0,0,0,128,,
20240225,31585577,89.25,1,0,0,0,119,,
20240225,31322144,40,0,1,0,1,26,26,14
20240225,31178693,560,1,0,0,1,336,336,224
20240225,31757712,254,1,0,1,0,254,,
20240225,31264267,80,1,0,0,0,90,,
20240225,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20240225,31637277,1140,1,0,0,0,1140,,
20240225,31962776,290,1,0,0,0,290,,
20240225,31950933,28,0,1,0,1,11.2,11.2,16.8
20240225,31524226,1140,1,0,0,0,1140,,
20240225,31710452,370,0,1,0,1,103,103,267
20240225,31834677,45,0,1,0,0,45,,
20240225,31008883,16,0,1,0,1,16.8,10,6
20240225,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20240225,31707372,455,1,0,0,0,455,,
20240225,31240301,11.25,0,1,0,1,3,3,8.25
20240225,31438616,345,1,0,0,0,345,,
20240225,31544599,250,0,1,0,1,150,150,100
20240225,31967503,358,0,1,0,1,108,108,250
20240225,31673248,38,0,1,0,1,15.5,15.5,22.5
20240225,31660511,19.99,0,1,0,1,12.35714286,12.35714286,7.632857143
20240225,31760447,295,1,0,0,0,295,,
20240225,31033927,76,0,1,0,1,34.2,34.2,41.8
20240225,31287756,424,0,1,0,1,272,272,152
20240225,31857299,98,1,0,0,0,98,,
20240225,31633370,49.99,0,1,0,0,49.99,,
20240225,31544124,319.99,0,1,0,1,240,240,79.99
20240225,31378808,36,0,1,0,1,10,10,26
20240225,31803563,325,0,1,0,1,243.75,243.75,81.25
20240225,31355912,15,0,1,0,1,10,10,5
20240225,31740518,386,0,1,0,1,382,382,4
20240225,31001873,69.5,1,0,1,1,66.33,59.99,9.51
20240225,31680134,53.7,1,0,0,0,73.39,,
20240225,31278584,32,0,1,0,0,32,,
20240225,31798620,45,0,1,0,0,45,,
20240225,31614104,19,1,0,0,0,19,,
20240225,31561830,89,1,0,0,0,105,,
20240225,31380487,265,0,1,0,0,265,,
20240225,31123073,65,1,0,0,0,70,,
20240225,31007780,35,1,0,0,1,13,13,22
20240225,31455674,385,0,1,0,1,231,231,154
20240225,31898826,198,1,0,0,0,198,,
20240225,31631558,69,1,0,0,0,69,,
20240225,31758556,35.11,1,0,1,0,35.11,,
20240225,31715536,696,1,0,0,1,679,679,17
20240225,31881624,249,1,0,0,0,249,,
20240225,31218879,27.5,1,0,0,0,34.5,,
20240225,31988622,42,1,0,0,1,32,32,10
20240225,31531030,27,0,1,0,1,14,14,13
20240225,31758241,79.99,1,0,0,0,79.99,,
20240225,31737585,268,1,0,1,0,268,,
20240225,31694283,239,1,0,0,0,239,,
20240225,31439309,204,1,0,0,1,201,201,3
20240225,31736606,88,1,0,0,0,88,,
20240218,31983212,16.5,1,0,0,1,13,13,3.5
20240218,31859162,49.99,0,1,0,0,49.99,,
20240218,31235643,89,1,0,0,1,83.28571429,79,10
20240218,31007780,35,1,0,0,1,13,13,22
20240218,31631558,69,1,0,0,0,69,,
20240218,31355912,15,0,1,0,1,10,10,5
20240218,31380487,265,0,1,0,0,265,,
20240218,31723892,209,1,0,0,1,188.1,188.1,20.9
20240218,31678487,39.97,1,0,0,0,39.97,,
20240218,31710452,370,0,1,0,1,103,103,267
20240218,31699561,295,1,0,0,0,295,,
20240218,31354931,735,1,0,0,0,735,,
20240218,31413733,128,1,0,0,0,128,,
20240218,31018137,1120,1,0,0,0,1120,,
20240218,31637277,1140,1,0,0,0,1140,,
20240218,31846160,42,0,1,0,1,35,35,7
20240218,31721252,40,1,0,0,0,40,,
20240218,31254800,463,0,1,0,1,347,347,116
20240218,31544599,250,0,1,0,1,150,150,100
20240218,31758643,79.99,1,0,0,0,79.99,,
20240218,31644169,98,0,1,0,0,98,,
20240218,31988622,42,1,0,0,1,32,32,10
20240218,31841366,119,0,1,0,0,119,,
20240218,31716301,158,0,1,1,0,158,,
20240218,31595745,238,0,1,0,1,172,172,66
20240218,31721964,18,0,1,0,0,22,,
20240218,31489862,20,0,1,0,1,19.99,19.99,0.01
20240218,31240301,11.25,0,1,0,1,3,3,8.25
20240218,31013654,238,0,1,0,0,238,,
20240218,31217651,340,1,0,0,1,101.99,101.99,238.01
20240218,31801494,289,0,1,0,0,296,,
20240218,31008883,16,0,1,0,1,16.8,10,6
20240218,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20240218,31441540,69.5,1,0,0,1,52.82,48.65,20.85
20240218,31505440,150,0,1,0,1,88,88,62
20240218,31194479,249,1,0,0,0,251,,
20240218,31870870,141,1,0,0,0,192,,
20240218,31278584,32,1,0,0,0,32,,
20240218,31396080,350,0,1,0,1,325,325,25
20240218,31736606,88,1,0,0,0,88,,
20240218,31988575,735,0,1,0,1,367.5,367.5,367.5
20240218,31811802,20,1,0,0,1,16,16,4
20240218,31322952,79,1,0,0,0,79,,
20240218,31449198,46.9,0,1,0,1,25.79,25.79,21.11
20240218,31877310,36.24,1,0,0,1,33.36857143,31.02,5.22
20240218,31707405,38,1,0,0,0,40,,
20240218,31858334,52,0,1,0,0,52,,
20240218,31887032,25.99,0,1,0,1,16,16,9.99
20240218,31468656,25.99,0,1,0,1,14,14,11.99
20240218,31694283,239,1,0,0,0,239,,
20240218,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20240218,31707372,455,1,0,1,0,455,,
20240218,31178693,560,1,0,0,1,336,336,224
20240218,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20240218,31797993,198,0,1,0,0,198,,
20240218,31625703,45,1,0,0,0,62.96,,
20240218,31227806,32.99,1,0,0,1,16.34285714,16.34285714,16.64714286
20240218,31005867,42,1,0,0,0,42,,
20240218,31851149,45,1,0,0,0,55,,
20240218,31723270,19.99,1,0,1,0,19.99,,
20240218,31585577,89.25,1,0,0,0,119,,
20240218,31614104,19,1,0,0,0,19,,
20240218,31218879,27.5,1,0,0,0,34.5,,
20240218,31566763,36.99,0,1,0,1,35,35,1.99
20240218,31561830,89,1,0,0,0,105,,
20240218,31353773,228,1,0,0,1,182.4,182.4,45.6
20240218,31458489,118,0,1,0,1,66,66,52
20240218,31322144,40,0,1,0,1,26,26,14
20240218,31576318,85,0,1,0,1,25.84857143,15.99,69.01
20240218,31392155,20,1,0,0,1,19.82142857,18.75,1.25
20240218,31962776,290,1,0,0,0,290,,
20240218,31857299,98,1,0,0,0,98,,
20240218,31993946,52,1,0,0,1,36,36,16
20240218,31870108,40,1,0,0,1,14.5,14.5,25.5
20240218,31719995,37,0,1,0,0,37,,
20240218,31749670,78,0,1,0,1,51,51,27
20240218,31224240,39.99,0,1,0,1,18,18,21.99
20240218,31620120,25.99,0,1,0,1,15.75,15.75,10.24
20240218,31487289,490,1,0,0,1,245,245,245
20240218,31541979,297,1,0,0,1,247,247,50
20240218,31977369,148,1,0,0,0,148,,
20240218,31715504,75,0,1,0,0,75,,
20240218,31758241,79.99,1,0,0,0,79.99,,
20240218,31633370,49.99,0,1,0,0,49.99,,
20240218,31040253,220,1,0,0,0,220,,
20240218,31708476,40,1,0,0,1,37.13714286,34.99,5.01
20240218,31706541,74,1,0,1,0,74,,
20240218,31302074,633,0,1,0,1,183,183,450
20240218,31680134,53.7,1,0,0,0,58.175,,
20240218,31792424,28,0,1,0,1,8,8,20
20240218,31250028,36.99,1,0,0,0,38.27571429,,
20240218,31455674,385,0,1,0,1,231,231,154
20240218,31740518,386,0,1,0,1,382,382,4
20240218,31699487,235,1,0,0,0,235,,
20240218,31941384,158,0,1,0,1,89,89,69
20240218,31796655,19.99,0,1,0,1,11.70428571,11.70428571,8.285714286
20240218,31033927,76,0,1,0,1,34.2,34.2,41.8
20240218,31625264,297,1,0,0,1,283,283,14
20240218,31673248,38,0,1,0,1,15.5,15.5,22.5
20240218,31525548,109.99,0,1,0,0,129.99,,
20240218,31506245,205,0,1,0,1,143.5,143.5,61.5
20240218,31660511,19.99,0,1,0,1,14.5,14.5,5.49
20240218,31814555,59,0,1,0,0,59,,
20240218,31624468,35.99,0,1,0,0,35.99,,
20240218,31761132,89.99,1,0,0,0,89.99,,
20240218,31253043,98,0,1,0,1,74.48,68.6,29.4
20240218,31792556,111,0,1,0,1,81,81,30
20240218,31079528,32,0,1,0,1,3.8,3.8,28.2
20240218,31774856,34.99,1,0,0,0,34.99,,
20240218,31201657,255,1,0,0,0,255,,
20240218,31441028,360,1,0,0,0,360,,
20240218,31456604,295,1,0,0,0,295,,
20240218,31430264,270,1,0,0,0,270,,
20240218,31979860,25.2,1,0,0,1,14.4275,14.4275,10.7725
20240218,31014310,28,1,0,0,0,28,,
20240218,31151938,20,0,1,0,1,4,4,16
20240218,31327558,135,1,0,0,1,58,58,77
20240218,31478011,149,0,1,0,1,101,101,48
20240218,31937776,918,1,0,0,1,693,693,225
20240218,31569482,30,0,1,0,0,30,,
20240218,31953409,33,1,0,0,0,33,,
20240218,31732391,220,1,0,0,0,220,,
20240218,31760447,295,1,0,0,0,295,,
20240218,31123073,65,1,0,0,0,70,,
20240218,31996292,58.99,1,0,0,0,58.99,,
20240218,31264267,80,1,0,0,0,90,,
20240218,31173827,402,0,1,0,1,181,181,221
20240218,31929638,128,0,1,0,0,128,,
20240218,31889683,508,1,0,0,1,349.4,412.2,95.8
20240218,31898826,198,1,0,0,0,198,,
20240218,31763479,225,1,0,0,1,235,188,37
20240218,31287756,424,0,1,0,1,272,272,152
20240218,31715536,696,1,0,1,1,679,679,17
20240218,31967503,358,0,1,0,1,108,108,250
20240218,31798620,45,0,1,0,0,45,,
20240218,31524226,1140,1,0,0,0,1140,,
20240218,31974582,59.9,0,1,0,1,32.99,32.99,26.91
20240218,31527282,1120,0,1,0,1,421,463,657
20240218,31438616,345,1,0,0,0,345,,
20240218,31531030,27,0,1,0,1,14,14,13
20240218,31881624,249,1,0,0,0,249,,
20240218,31201992,200,0,1,0,0,200,,
20240218,31310680,128,1,0,0,0,128,,
20240218,31989399,139,1,0,0,0,139,,
20240218,31708477,40,0,1,0,1,37.13714286,34.99,5.01
20240218,31635141,359,1,0,0,1,354,354,5
20240218,31574813,58,0,1,0,1,26.68,26.68,31.32
20240218,31532667,295,1,0,0,0,295,,
20240218,31964038,1215,1,0,0,1,729,729,486
20240218,31378808,36,0,1,0,1,10,10,26
20240218,31294989,218,0,1,0,1,103,103,115
20240218,31670317,43,0,1,0,1,30,30,13
20240218,31148166,225,1,0,0,0,225,,
20240218,31443235,315,0,1,0,1,115.5,115.5,199.5
20240218,31541738,21.99,1,0,0,0,21.99,,
20240218,31616222,70,0,1,0,1,31,31,39
20240218,31718345,26.99,1,0,1,0,26.99,,
20240218,31332223,88.2,0,1,0,1,35,35,53.2
20240218,31511831,49.5,0,1,0,0,49.5,,
20240218,31145150,48,1,0,0,0,48,,
20240218,31950933,28,0,1,0,1,11.2,11.2,16.8
20240218,31117751,129,0,1,0,1,69.92,69.92,59.08
20240218,31834677,45,0,1,0,0,45,,
20240218,31807570,35.99,0,1,0,1,17.99,17.99,18
20240218,31439309,204,1,0,0,1,201,201,3
20240211,31449198,46.9,0,1,0,1,25.79,25.79,21.11
20240211,31355912,15,0,1,0,1,10,10,5
20240211,31614104,19,1,0,0,1,16.55714286,13.3,5.7
20240211,31620120,25.99,0,1,0,1,15.75,15.75,10.24
20240211,31264267,80,1,0,0,0,90,,
20240211,31637277,1140,1,0,0,0,1140,,
20240211,31758241,79.99,1,0,0,0,79.99,,
20240211,31841366,119,0,1,0,0,119,,
20240211,31761132,89.99,1,0,0,0,89.99,,
20240211,31807570,35.99,1,0,0,1,17.99,17.99,18
20240211,31929638,128,0,1,0,0,128,,
20240211,31531030,27,0,1,0,1,14,14,13
20240211,31470726,15,0,1,0,1,6,6,9
20240211,31201657,255,1,0,0,0,255,,
20240211,31441028,360,1,0,0,0,360,,
20240211,31430264,270,1,0,0,0,270,,
20240211,31993946,52,1,0,0,1,36,36,16
20240211,31877310,36.24,1,0,0,1,31.80285714,31.02,5.22
20240211,31732391,220,1,0,0,0,220,,
20240211,31123073,65,1,0,0,0,70,,
20240211,31455674,385,0,1,0,1,231,231,154
20240211,31846160,42,0,1,0,1,35,35,7
20240211,31707405,38,1,0,0,0,40,,
20240211,31881624,249,1,0,0,0,249,,
20240211,31541979,297,1,0,0,1,277,277,20
20240211,31040253,220,1,0,0,0,220,,
20240211,31988575,735,0,1,0,1,367.5,367.5,367.5
20240211,31633370,49.99,0,1,0,0,49.99,,
20240211,31710452,370,0,1,0,1,103,103,267
20240211,31505440,150,0,1,0,1,88,88,62
20240211,31014310,28,1,0,0,1,27.2,25.2,2.8
20240211,31708477,40,1,0,0,1,38.56857143,34.99,5.01
20240211,31511831,49.5,1,0,0,1,39.6,39.6,9.9
20240211,31801494,289,0,1,0,0,308,,
20240211,31950933,28,0,1,0,1,11.2,11.2,16.8
20240211,31576318,85,0,1,0,1,15.99,15.99,69.01
20240211,31723892,209,1,0,0,1,188.1,188.1,20.9
20240211,31858334,52,0,1,0,0,52,,
20240211,31322952,79,1,0,0,0,79,,
20240211,31953409,33,1,0,0,0,33,,
20240211,31843699,30,0,1,0,0,30,,
20240211,31413733,128,1,0,0,0,128,,
20240211,31898826,198,1,0,0,0,198,,
20240211,31631558,69,1,0,0,0,69,,
20240211,31240301,11.25,0,1,0,1,3,3,8.25
20240211,31851149,45,1,0,0,0,55,,
20240211,31889683,508,1,0,0,1,348,394.3333333,113.6666667
20240211,31013654,238,0,1,0,0,238,,
20240211,31033927,76,0,1,0,1,34.2,34.2,41.8
20240211,31253043,98,1,0,0,0,98,,
20240211,31439309,204,1,0,0,1,202,202,2
20240211,31194479,249,1,0,0,0,253,,
20240211,31353773,228,1,0,0,1,182.4,182.4,45.6
20240211,31151938,20,0,1,0,1,4,4,16
20240211,31967503,358,0,1,0,1,108,108,250
20240211,31763479,225,1,0,0,1,235,188,37
20240211,31456604,295,1,0,0,0,295,,
20240211,31941384,158,0,1,0,1,89,89,69
20240211,31378808,36,0,1,0,1,10,10,26
20240211,31736606,88,1,0,0,0,88,,
20240211,31574813,58,0,1,0,1,25.42142857,25.42142857,32.57857143
20240211,31380487,265,0,1,0,0,265,,
20240211,31678487,39.97,1,0,0,0,39.97,,
20240211,31834677,45,0,1,0,1,43.07142857,40.5,4.5
20240211,31109252,198,0,1,0,1,74.24,74.24,123.76
20240211,31524226,1140,1,0,0,0,1140,,
20240211,31287756,424,0,1,0,1,282.2857143,282.2857143,141.7142857
20240211,31310680,128,0,1,0,0,128,,
20240211,31719995,37,0,1,0,0,37,,
20240211,31458489,118,0,1,0,1,67,67,51
20240211,31294989,218,0,1,0,1,103,103,115
20240211,31235643,89,1,0,0,1,79,79,10
20240211,31798620,45,0,1,0,0,45,,
20240211,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20240211,31964038,1215,1,0,0,1,729,729,486
20240211,31977369,148,1,0,0,0,148,,
20240211,31569482,30,0,1,0,0,30,,
20240211,31178693,560,1,0,0,1,336,336,224
20240211,31660511,19.99,0,1,0,1,14.78571429,14.78571429,5.204285714
20240211,31740518,386,0,1,0,1,381,381,5
20240211,31254800,463,1,0,0,1,347,347,116
20240211,31870108,40,1,0,0,1,14.5,14.5,25.5
20240211,31670317,43,0,1,0,1,30,30,13
20240211,31527282,1120,0,1,0,1,473,473,647
20240211,31814555,59,1,0,0,0,59,,
20240211,31644169,98,0,1,0,0,98,,
20240211,31079528,32,0,1,0,1,3.8,3.8,28.2
20240211,31625264,297,1,0,0,1,293,283,14
20240211,31708476,40,1,0,0,1,38.56857143,34.99,5.01
20240211,31796655,19.99,0,1,0,1,14.27571429,14.27571429,5.714285714
20240211,31585577,89.25,1,0,0,0,119,,
20240211,31616222,70,0,1,0,1,31,31,39
20240211,31165286,195,1,0,0,1,97.5,97.5,97.5
20240211,31008883,16,0,1,0,1,16.8,10,6
20240211,31774856,34.99,1,0,0,0,34.99,,
20240211,31721252,40,1,0,0,0,40,,
20240211,31201992,200,0,1,0,0,200,,
20240211,31699561,295,1,0,1,0,295,,
20240211,31468656,25.99,0,1,0,1,14,14,11.99
20240211,31506245,205,0,1,0,1,143.5,143.5,61.5
20240211,31694283,239,1,0,1,0,239,,
20240211,31443235,315,0,1,0,1,115.5,115.5,199.5
20240211,31610103,164.99,0,1,0,1,140,140,24.99
20240211,31715504,75,0,1,0,1,73.92857143,71.25,3.75
20240211,31804900,110,0,1,0,1,55,55,55
20240211,31870870,141,1,0,0,0,192.6666667,,
20240211,31760447,295,1,0,0,0,295,,
20240211,31580656,29.4,0,1,0,0,29.4,,
20240211,31541738,21.99,1,0,0,0,21.99,,
20240211,31887032,25.99,0,1,0,1,16,16,9.99
20240211,31974582,59.9,0,1,0,1,32.99,32.99,26.91
20240211,31624468,35.99,1,0,0,0,35.99,,
20240211,31988622,42,1,0,0,1,39,39,3
20240211,31625703,45,1,0,0,0,89.95,,
20240211,31635141,359,1,0,0,1,357,357,2
20240211,31544599,250,0,1,0,1,150,150,100
20240211,31487289,490,1,0,0,1,245,245,245
20240211,31566763,36.99,0,1,0,1,35,35,1.99
20240211,31489862,20,0,1,0,1,19.99,19.99,0.01
20240211,31721964,18,0,1,0,0,22,,
20240211,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20240211,31396080,350,0,1,0,1,324.6666667,324.6666667,25.33333333
20240211,31989399,139,1,0,0,0,139,,
20240211,31392155,20,1,0,0,1,19.82142857,18.75,1.25
20240211,31857299,98,1,0,0,0,98,,
20240211,31859162,49.99,0,1,0,0,49.99,,
20240211,31680134,53.7,1,0,0,0,62.65,,
20240211,31302074,633,0,1,0,1,183,183,450
20240211,31441540,69.5,1,0,0,0,69.5,,
20240211,31250028,36.99,1,0,0,0,39.13285714,,
20240211,31322144,40,0,1,0,1,26,26,14
20240211,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20240211,31354931,735,1,0,0,0,735,,
20240211,31278584,32,0,1,0,0,32,,
20240211,31792424,28,0,1,0,1,8,8,20
20240211,31792556,111,0,1,0,1,81,81,30
20240211,31327558,135,1,0,0,1,58,58,77
20240211,31145150,48,1,0,0,1,46.97142857,45.6,2.4
20240211,31018137,1120,1,0,0,0,1120,,
20240211,31007780,35,1,0,0,1,13,13,22
20240211,31005867,42,1,0,0,0,42,,
20240211,31148166,225,1,0,0,0,225,,
20240211,31332223,88.2,0,1,0,1,35,35,53.2
20240211,31544124,319.99,0,1,0,1,224,224,95.99
20240211,31749670,78,0,1,0,1,51,51,27
20240211,31478011,149,0,1,0,1,114,114,35
20240211,31699487,235,1,0,1,0,235,,
20240211,31227806,32.99,1,0,0,1,18.85714286,18.85714286,14.13285714
20240211,31797993,198,0,1,0,0,198,,
20240211,31561830,89,1,0,0,0,105,,
20240211,31224240,39.99,0,1,0,1,18,18,21.99
20240211,31962776,290,1,0,0,0,290,,
20240211,31173827,402,0,1,0,1,197.6666667,197.6666667,204.3333333
20240211,31525548,109.99,0,1,0,0,129.99,,
20240211,31811802,20,1,0,0,0,20,,
